# time 'cAMP_on' 'free_Ca2+' 'all_Ca2+' 'bound_Ca2+!_' 'PKAa!_' 'PKAa?' 'PKA()' 'CDK5!_' 'CK1p~?' 'PP2Ap~?' 'PP2Aca_!' 'PP2C!_' 'PP2Ba~?' 'PDEp~?' 'DARPP_unphosph~?' 'Thr75~?' 'Thr34~?' 'Ser137~?' 'Thr75:Ser137~?' 'Thr34:Thr75~?' 'Thr34:Ser137~?' 'Thr34:Thr75:Ser137~?' 'D34*~?' 'D75*~?' 'D137*~?' 'r'
 6.046667E+02 52 22 486 464 12 24 24 68 52 1 0 28 55 149 1339 665 236 310 143 169 92 46 543 1023 591 6.506896E-02
 6.050000E+02 52 19 483 464 14 24 24 70 48 2 0 29 59 151 1345 662 230 306 146 172 90 49 541 1029 591 6.508252E-02
 6.053333E+02 52 17 479 462 17 23 23 62 45 1 0 24 61 154 1349 653 234 309 146 174 88 47 543 1020 590 6.509245E-02
 6.056667E+02 52 22 480 458 16 24 24 58 47 2 0 32 59 155 1356 643 224 315 144 181 88 49 542 1017 596 6.510337E-02
 6.060000E+02 52 17 478 461 13 23 23 62 52 2 1 26 60 163 1355 645 219 315 144 182 88 52 541 1023 599 6.511485E-02
 6.063333E+02 52 21 477 456 12 24 24 59 50 3 2 16 52 169 1370 646 216 298 148 180 88 54 538 1028 588 6.512659E-02
 6.066667E+02 52 22 475 453 16 24 24 61 56 5 1 24 52 169 1355 659 213 304 146 181 90 52 536 1038 592 6.513791E-02
 6.070000E+02 52 29 478 449 17 24 24 73 58 1 1 23 52 161 1365 648 214 315 133 183 97 45 539 1009 590 6.514870E-02
 6.073333E+02 52 19 479 460 12 24 24 63 56 1 0 26 56 161 1362 656 221 306 136 182 93 44 540 1018 579 6.516085E-02
 6.076667E+02 52 17 480 463 18 24 24 67 61 3 1 24 54 160 1368 648 213 307 136 193 92 43 541 1020 578 6.517055E-02
 6.080000E+02 52 17 480 463 19 24 24 68 60 0 1 23 56 162 1375 654 202 303 130 203 96 37 538 1024 566 6.517920E-02
 6.083333E+02 52 15 479 464 12 24 24 69 55 2 0 24 60 160 1398 636 204 302 131 196 93 40 533 1003 566 6.519024E-02
 6.086667E+02 52 20 476 456 15 24 24 68 58 2 0 22 61 155 1399 634 209 300 134 190 88 46 533 1004 568 6.519996E-02
 6.090000E+02 52 25 477 452 18 24 24 61 53 1 0 19 54 155 1398 635 206 299 137 188 88 49 531 1009 573 6.521084E-02
 6.093333E+02 52 12 476 464 16 24 24 55 62 0 0 31 57 160 1412 625 215 288 140 181 84 55 535 1001 567 6.522046E-02
 6.096667E+02 52 14 476 462 17 24 24 67 59 0 0 24 61 168 1390 639 225 284 141 179 88 54 546 1013 567 6.522942E-02
 6.100000E+02 52 11 473 462 16 24 24 73 60 1 0 20 57 177 1395 639 221 290 134 178 89 54 542 1005 567 6.523934E-02
 6.103333E+02 52 20 480 460 17 23 23 64 66 0 0 20 59 179 1383 639 220 291 142 179 92 54 545 1014 579 6.524847E-02
 6.106667E+02 52 17 474 457 10 24 24 67 57 1 1 24 58 181 1386 630 221 281 156 183 89 54 547 1023 580 6.525705E-02
 6.110000E+02 52 14 474 460 16 24 24 61 60 1 0 25 52 182 1370 635 226 290 150 185 90 54 555 1024 584 6.526740E-02
 6.113333E+02 52 17 479 462 15 23 23 68 57 3 0 30 55 178 1348 652 234 283 151 181 96 55 566 1039 585 6.527496E-02
 6.116667E+02 52 9 477 468 17 24 24 59 59 1 2 20 56 173 1365 649 232 271 152 177 98 56 563 1034 577 6.528746E-02
 6.120000E+02 51 15 476 461 15 24 24 65 62 0 1 24 57 170 1359 658 229 270 152 187 92 53 561 1050 567 6.529636E-02
 6.123333E+02 51 14 476 462 15 23 23 67 62 0 2 38 58 168 1347 664 228 265 156 192 95 53 568 1065 569 6.530416E-02
 6.126667E+02 51 18 480 462 13 24 24 75 62 1 0 20 62 168 1333 678 246 263 151 186 93 50 575 1065 557 6.531283E-02
 6.130000E+02 51 18 476 458 14 24 24 69 60 1 0 28 55 166 1346 664 256 264 144 185 95 46 582 1039 549 6.532153E-02
 6.133333E+02 51 14 474 460 18 24 24 57 56 0 0 31 56 161 1347 664 261 256 151 177 94 50 582 1042 551 6.532831E-02
 6.136667E+02 51 13 471 458 16 24 24 65 58 1 0 21 57 162 1353 663 256 259 143 180 96 50 582 1036 548 6.533544E-02
 6.140000E+02 51 15 473 458 19 24 24 63 56 0 0 26 63 166 1358 667 262 258 138 171 102 44 579 1020 542 6.534238E-02
 6.143333E+02 51 12 471 459 15 24 24 77 53 3 1 25 58 167 1340 673 267 260 140 176 98 46 587 1035 544 6.534957E-02
 6.146667E+02 51 25 473 448 11 24 24 71 61 1 2 28 53 168 1371 664 259 246 138 181 101 40 581 1023 525 6.535842E-02
 6.150000E+02 51 14 472 458 16 24 24 71 56 2 0 25 55 169 1366 671 259 245 135 183 103 38 583 1027 521 6.536762E-02
 6.153333E+02 51 12 476 464 11 24 24 63 53 3 0 25 52 170 1362 674 268 251 132 174 99 40 581 1020 522 6.537601E-02
 6.156667E+02 51 20 476 456 18 24 24 64 51 0 0 22 56 168 1363 666 269 250 144 170 96 42 577 1022 532 6.538041E-02
 6.160000E+02 51 20 474 454 14 24 24 70 50 1 0 17 48 161 1351 670 278 257 137 173 90 44 585 1024 528 6.538736E-02
 6.163333E+02 51 14 470 456 14 23 23 71 46 1 0 24 54 162 1334 679 277 256 142 174 88 50 589 1045 536 6.539459E-02
 6.166667E+02 51 9 474 465 18 24 24 67 50 1 1 19 63 164 1314 704 275 257 139 173 89 49 586 1065 534 6.540285E-02
 6.170000E+02 51 6 473 467 13 24 24 64 57 1 1 20 55 171 1337 684 271 256 140 179 82 51 583 1054 529 6.541161E-02
 6.173333E+02 51 15 474 459 18 24 24 61 55 1 1 26 54 172 1352 671 281 258 132 173 86 47 587 1023 523 6.541999E-02
 6.176667E+02 51 20 475 455 18 24 24 63 61 0 1 24 51 170 1369 653 281 254 139 173 85 46 585 1011 524 6.542716E-02
 6.180000E+02 51 9 476 467 17 23 23 71 57 3 1 31 57 164 1360 651 277 255 142 178 90 47 592 1018 534 6.543512E-02
 6.183333E+02 51 17 474 457 15 24 24 67 59 2 1 28 53 161 1354 662 267 257 138 187 88 47 589 1034 530 6.544352E-02
 6.186667E+02 51 19 476 457 16 23 23 55 54 3 1 18 53 161 1359 648 261 251 145 194 98 44 597 1031 538 6.545176E-02
 6.190000E+02 51 12 474 462 15 24 24 69 54 3 0 28 48 152 1357 648 258 259 143 193 96 46 593 1030 544 6.546192E-02
 6.193333E+02 51 19 472 453 14 24 24 67 54 2 1 19 53 149 1373 636 258 266 145 179 95 48 580 1008 554 6.547117E-02
 6.196667E+02 51 12 471 459 17 24 24 61 54 1 1 18 56 149 1386 634 254 255 147 178 101 45 578 1004 548 6.548039E-02
 6.200000E+02 51 19 475 456 16 24 24 63 50 0 0 24 55 143 1354 649 266 259 150 172 105 45 588 1016 559 6.548739E-02
 6.203333E+02 51 13 481 468 14 24 24 70 50 0 0 26 56 143 1349 649 271 269 143 170 101 48 590 1010 561 6.549511E-02
 6.206667E+02 51 17 483 466 16 24 24 60 50 1 0 24 56 142 1346 642 273 273 145 181 93 47 594 1015 558 6.550369E-02
 6.210000E+02 51 23 481 458 18 24 24 55 53 0 0 23 54 142 1354 650 264 272 138 177 96 49 586 1014 555 6.551086E-02
 6.213333E+02 51 17 483 466 17 24 24 61 50 0 0 24 56 142 1337 674 265 274 129 175 101 45 586 1023 549 6.551774E-02
 6.216667E+02 51 13 485 472 16 24 24 64 49 0 0 18 63 144 1336 669 263 279 129 177 104 43 587 1018 555 6.552441E-02
 6.220000E+02 51 11 484 473 15 24 24 59 51 0 1 33 61 144 1343 662 254 271 139 177 109 45 585 1023 564 6.553298E-02
 6.223333E+02 51 19 485 466 16 24 24 52 54 0 2 28 51 142 1341 669 255 270 141 178 107 39 579 1027 557 6.554203E-02
 6.226667E+02 51 21 485 464 16 24 24 66 54 0 0 21 58 143 1360 644 253 259 157 186 106 35 580 1022 557 6.554839E-02
 6.230000E+02 51 21 486 465 16 23 23 70 54 1 1 21 58 146 1370 647 253 257 151 180 106 36 575 1014 550 6.555715E-02
 6.233333E+02 51 11 483 472 17 24 24 58 51 0 2 15 57 147 1376 638 254 256 158 174 102 42 572 1012 558 6.556760E-02
 6.236667E+02 51 18 481 463 13 24 24 69 53 3 1 34 56 146 1371 644 253 253 163 171 104 41 569 1019 561 6.557590E-02
 6.240000E+02 51 13 483 470 17 24 24 64 52 1 0 26 61 147 1380 644 251 253 155 177 98 42 568 1018 548 6.558477E-02
 6.243333E+02 51 12 482 470 19 24 24 67 52 0 0 21 60 148 1380 643 247 252 155 182 100 41 570 1021 548 6.559111E-02
 6.246667E+02 51 13 477 464 20 24 24 67 61 1 0 25 58 147 1379 647 251 246 158 177 101 41 570 1023 546 6.559794E-02
 6.250000E+02 51 15 481 466 16 23 23 62 62 0 0 23 52 150 1388 640 247 246 157 183 99 40 569 1020 542 6.560531E-02
 6.253333E+02 51 11 481 470 16 24 24 63 63 1 0 26 59 151 1381 652 249 245 152 183 101 37 570 1024 535 6.561149E-02
 6.256667E+02 51 12 479 467 18 24 24 64 62 1 1 17 55 152 1366 656 252 250 153 186 96 41 575 1036 540 6.561967E-02
 6.260000E+02 51 16 475 459 18 24 24 63 58 0 1 18 61 151 1356 673 251 247 150 184 99 40 574 1047 536 6.562718E-02
 6.263333E+02 51 12 473 461 14 23 23 64 58 0 1 23 59 151 1380 643 249 249 151 184 99 45 577 1023 544 6.563755E-02
 6.266667E+02 51 17 469 452 14 24 24 67 57 1 2 26 54 149 1367 649 254 251 151 187 99 42 582 1029 543 6.564776E-02
 6.270000E+02 51 19 469 450 16 23 23 60 59 2 2 21 51 146 1382 640 247 252 148 187 103 41 578 1016 544 6.565614E-02
 6.273333E+02 51 15 467 452 20 24 24 68 57 0 0 25 51 147 1388 639 250 246 149 188 102 38 578 1014 535 6.566437E-02
 6.276667E+02 51 18 465 447 13 24 24 60 48 2 1 30 55 146 1374 651 250 255 142 184 103 41 578 1018 541 6.567300E-02
 6.280000E+02 51 14 464 450 16 24 24 65 47 1 0 28 51 147 1370 641 250 259 144 188 106 42 586 1015 551 6.568252E-02
 6.283333E+02 51 15 463 448 15 24 24 65 54 1 2 26 53 145 1363 645 254 266 138 188 105 41 588 1012 550 6.569080E-02
 6.286667E+02 51 15 464 449 13 24 24 58 58 2 1 19 56 145 1360 646 263 267 132 182 106 44 595 1004 549 6.569915E-02
 6.290000E+02 51 14 465 451 13 24 24 68 60 4 1 23 58 141 1362 646 260 263 135 179 112 43 594 1003 553 6.570721E-02
 6.293333E+02 51 11 466 455 19 24 24 76 57 3 1 24 55 143 1367 649 261 256 133 177 111 46 595 1005 546 6.571810E-02
 6.296667E+02 51 16 468 452 15 24 24 66 54 3 0 29 54 143 1371 641 272 264 127 171 112 42 597 981 545 6.572488E-02
 6.300000E+02 51 15 473 458 17 24 24 66 54 1 0 21 63 147 1377 643 256 264 124 183 111 42 592 992 541 6.573491E-02
 6.303333E+02 51 13 475 462 18 24 24 76 55 0 0 21 62 145 1368 649 260 267 120 186 109 41 596 996 537 6.574254E-02
 6.306667E+02 51 17 474 457 15 24 24 62 55 0 1 18 61 141 1348 660 260 276 119 187 109 41 597 1007 545 6.574890E-02
 6.310000E+02 51 14 474 460 13 23 23 59 56 1 0 22 61 144 1343 664 266 275 124 183 106 39 594 1010 544 6.575517E-02
 6.313333E+02 51 12 471 459 17 24 24 66 53 2 1 20 53 144 1368 649 264 274 115 176 108 46 594 986 543 6.576274E-02
 6.316667E+02 51 20 470 450 16 24 24 62 55 0 2 20 55 150 1372 637 263 268 121 179 115 45 602 982 549 6.577182E-02
 6.320000E+02 51 15 470 455 15 24 24 64 54 0 1 23 56 145 1365 639 268 270 120 179 114 45 606 983 549 6.577686E-02
 6.323333E+02 51 14 467 453 14 24 24 69 48 2 1 22 56 143 1384 628 265 270 117 177 108 51 601 973 546 6.578428E-02
 6.326667E+02 51 12 466 454 17 24 24 64 50 3 0 21 61 142 1404 614 254 264 120 182 108 54 598 970 546 6.579273E-02
 6.330000E+02 51 9 467 458 19 24 24 63 56 2 0 30 60 143 1405 610 242 261 125 193 108 56 599 984 550 6.580138E-02
 6.333333E+02 51 17 468 451 17 24 24 64 56 0 1 32 61 144 1389 624 257 262 129 185 101 53 596 991 545 6.581189E-02
 6.336667E+02 51 13 471 458 16 24 24 70 50 0 2 20 63 139 1402 620 253 265 126 180 102 52 587 978 545 6.581897E-02
 6.340000E+02 51 15 472 457 17 24 24 66 50 1 1 19 55 143 1379 627 242 289 123 179 102 59 582 988 573 6.582589E-02
 6.343333E+02 51 20 467 447 14 24 24 62 55 6 1 25 53 139 1380 619 240 285 128 187 100 61 588 995 574 6.583569E-02
 6.346667E+02 51 18 467 449 16 23 23 58 51 1 1 26 58 140 1392 617 244 289 116 179 103 60 586 972 568 6.584495E-02
 6.350000E+02 51 13 470 457 17 24 24 68 48 1 1 29 60 140 1400 610 246 286 119 176 104 59 585 964 568 6.585091E-02
 6.353333E+02 51 19 472 453 16 24 24 70 55 2 1 25 56 143 1416 600 245 280 119 179 109 52 585 950 560 6.585811E-02
 6.356667E+02 51 20 476 456 15 23 23 71 54 2 0 21 56 136 1414 610 249 281 119 174 105 48 576 951 553 6.586430E-02
 6.360000E+02 51 18 474 456 14 23 23 62 51 1 0 21 61 141 1393 626 247 279 125 176 108 46 577 973 558 6.587823E-02
 6.363333E+02 51 24 472 448 18 24 24 74 50 1 2 23 49 146 1395 627 248 279 125 180 100 46 574 978 550 6.588556E-02
 6.366667E+02 51 16 470 454 16 24 24 58 51 1 0 19 53 147 1372 634 243 280 131 186 106 48 583 999 565 6.589404E-02
 6.370000E+02 51 12 474 462 16 24 24 64 50 3 0 29 59 147 1391 616 246 282 132 178 103 52 579 978 569 6.590172E-02
 6.373333E+02 51 13 471 458 17 23 23 58 51 2 2 21 54 146 1400 609 253 274 138 172 98 56 579 975 566 6.590867E-02
 6.376667E+02 51 12 471 459 13 24 24 66 52 2 1 28 59 147 1405 611 247 272 141 166 101 57 571 975 571 6.591614E-02
 6.380000E+02 51 17 465 448 18 24 24 71 53 1 0 26 54 151 1388 628 252 271 140 165 94 62 573 995 567 6.592484E-02
 6.383333E+02 51 18 467 449 15 24 24 66 50 0 1 27 53 151 1393 613 256 277 142 167 93 59 575 981 571 6.592990E-02
 6.386667E+02 51 16 468 452 17 24 24 67 51 3 4 26 52 151 1391 619 256 270 146 167 92 59 574 991 567 6.593954E-02
 6.390000E+02 51 15 469 454 19 24 24 63 56 2 2 27 51 153 1390 620 258 273 148 171 88 52 569 991 561 6.594849E-02
 6.393333E+02 51 24 470 446 17 24 24 64 57 2 0 24 56 152 1373 635 264 279 141 169 88 51 572 996 559 6.595906E-02
 6.396667E+02 51 16 472 456 15 24 24 73 54 2 0 27 60 150 1379 631 275 274 144 159 89 49 572 983 556 6.596614E-02
 6.400000E+02 51 15 470 455 17 24 24 70 49 2 1 23 54 151 1365 634 269 287 143 163 84 55 571 995 569 6.597403E-02
 6.403333E+02 51 15 467 452 18 24 24 58 44 1 2 18 58 149 1360 627 276 296 140 160 84 57 577 984 577 6.598124E-02
 6.406667E+02 51 22 466 444 16 24 24 64 46 2 0 38 52 154 1344 633 278 296 144 154 94 57 583 988 591 6.598854E-02
 6.410000E+02 51 16 467 451 13 24 24 58 46 2 1 35 53 150 1335 642 279 297 145 152 91 59 581 998 592 6.599616E-02
 6.413333E+02 51 11 467 456 17 24 24 68 47 0 0 23 53 151 1335 629 273 302 150 158 95 58 584 995 605 6.600307E-02
 6.416667E+02 51 12 468 456 17 24 24 69 49 0 0 34 55 154 1337 624 274 302 151 160 95 57 586 992 605 6.600894E-02
 6.420000E+02 51 15 465 450 15 24 24 70 47 1 0 24 56 155 1332 639 270 299 150 155 102 53 580 997 604 6.601404E-02
 6.423333E+02 51 15 462 447 15 24 24 65 54 2 1 30 47 162 1343 638 272 292 157 144 98 56 570 995 603 6.602238E-02
 6.426667E+02 51 18 459 441 13 24 24 69 58 3 1 25 49 159 1347 643 272 277 160 148 102 51 573 1002 590 6.602547E-02
 6.430000E+02 50 18 459 441 15 24 24 68 51 1 1 23 53 153 1337 663 272 271 155 149 100 53 574 1020 579 6.603082E-02
 6.433333E+02 50 16 458 442 16 24 24 59 51 1 2 27 52 155 1328 656 284 271 163 147 96 55 582 1021 585 6.603584E-02
 6.436667E+02 50 14 459 445 17 23 23 64 46 0 1 31 46 157 1336 652 285 274 151 153 94 55 587 1011 574 6.604294E-02
 6.440000E+02 50 23 459 436 18 24 24 55 50 2 0 23 53 155 1341 647 279 274 147 158 97 57 591 1009 575 6.604929E-02
 6.443333E+02 50 6 462 456 18 24 24 64 48 2 0 25 54 156 1341 648 278 261 152 164 98 58 598 1022 569 6.605445E-02
 6.446667E+02 50 21 463 442 13 24 24 65 50 0 0 23 50 153 1344 650 276 255 150 168 97 60 601 1028 562 6.605914E-02
 6.450000E+02 50 23 461 438 15 24 24 67 44 0 0 21 50 155 1319 661 273 264 149 178 93 63 607 1051 569 6.606552E-02
 6.453333E+02 50 15 457 442 18 24 24 56 47 1 0 29 47 157 1330 650 267 267 153 179 97 57 600 1039 574 6.607240E-02
 6.456667E+02 50 22 458 436 17 24 24 63 56 0 0 22 55 157 1330 649 268 263 156 181 97 56 602 1042 572 6.608156E-02
 6.460000E+02 50 14 462 448 17 24 24 57 60 1 0 24 55 156 1350 637 250 264 156 186 100 57 593 1036 577 6.608605E-02
 6.463333E+02 50 12 461 449 14 23 23 56 57 2 1 25 49 155 1349 642 234 263 158 194 104 56 588 1050 581 6.609260E-02
 6.466667E+02 50 17 462 445 19 24 24 69 56 1 1 22 50 154 1345 640 234 277 150 199 105 50 588 1039 582 6.609935E-02
 6.470000E+02 50 18 460 442 18 24 24 65 52 1 2 24 51 153 1348 638 236 279 148 192 106 53 587 1031 586 6.610628E-02
 6.473333E+02 50 13 461 448 13 24 24 60 54 1 0 25 50 153 1344 632 238 277 152 196 104 57 595 1037 590 6.611442E-02
 6.476667E+02 50 18 463 445 21 24 24 71 57 0 1 18 52 153 1333 642 242 277 149 195 103 59 599 1045 588 6.612038E-02
 6.480000E+02 50 11 460 449 15 24 24 69 58 1 1 24 51 152 1343 630 245 278 148 194 99 63 601 1035 588 6.612670E-02
 6.483333E+02 50 20 460 440 14 24 24 71 55 1 0 26 55 155 1337 648 245 279 139 190 98 64 597 1041 580 6.613325E-02
 6.486667E+02 50 17 460 443 15 24 24 58 68 0 1 24 49 153 1341 639 252 284 137 180 102 65 599 1021 588 6.614240E-02
 6.490000E+02 50 9 464 455 14 24 24 69 65 0 1 31 54 152 1331 641 266 287 136 183 100 56 605 1016 579 6.614923E-02
 6.493333E+02 50 15 465 450 17 24 24 61 60 2 0 27 53 155 1332 639 271 273 141 183 107 54 615 1017 575 6.615618E-02
 6.496667E+02 50 13 467 454 15 24 24 58 61 1 0 26 57 155 1321 633 283 275 145 184 101 58 626 1020 579 6.616410E-02
 6.500000E+02 50 18 467 449 15 24 24 68 63 2 1 31 50 155 1322 639 279 273 141 186 104 56 625 1022 574 6.617046E-02
 6.503333E+02 50 15 463 448 17 24 24 73 67 1 0 25 50 156 1331 632 286 272 141 185 102 51 624 1009 566 6.617745E-02
 6.506667E+02 50 13 463 450 19 24 24 69 61 2 0 19 53 152 1321 646 293 273 135 179 98 55 625 1015 561 6.618550E-02
 6.510000E+02 50 16 466 450 16 24 24 69 60 3 0 24 47 159 1317 643 294 280 130 185 99 52 630 1010 561 6.619105E-02
 6.513333E+02 50 23 465 442 15 24 24 69 56 0 0 27 49 161 1322 643 291 280 127 181 103 53 628 1004 563 6.619672E-02
 6.516667E+02 50 15 463 448 18 24 24 60 57 1 0 21 57 159 1324 649 288 276 126 180 95 62 625 1017 559 6.620246E-02
 6.520000E+02 50 16 462 446 11 23 23 58 60 1 0 26 56 159 1338 631 288 271 126 189 100 57 634 1003 554 6.621171E-02
 6.523333E+02 50 21 464 443 16 24 24 70 54 0 1 28 54 153 1344 635 289 263 122 191 95 61 636 1009 541 6.621668E-02
 6.526667E+02 50 12 464 452 16 24 24 74 53 4 2 23 53 154 1358 622 288 262 124 193 94 59 634 998 539 6.622549E-02
 6.530000E+02 50 15 467 452 17 24 24 63 53 1 0 29 54 152 1349 623 286 270 124 199 93 56 634 1002 543 6.622964E-02
 6.533333E+02 50 20 466 446 18 24 24 64 65 1 0 20 48 155 1351 632 289 262 122 194 95 55 633 1003 534 6.623479E-02
 6.536667E+02 50 14 466 452 17 24 24 64 66 1 0 24 53 152 1344 651 285 250 122 197 99 52 633 1022 523 6.624139E-02
 6.540000E+02 50 10 467 457 13 24 24 74 57 4 1 32 55 149 1317 670 297 256 117 193 94 56 640 1036 523 6.624764E-02
 6.543333E+02 50 20 467 447 18 24 24 63 59 2 1 23 58 151 1318 659 295 261 122 199 95 51 640 1031 529 6.625481E-02
 6.546667E+02 50 19 464 445 17 24 24 61 59 2 1 20 50 151 1325 652 286 266 122 205 95 49 635 1028 532 6.626303E-02
 6.550000E+02 50 15 462 447 15 24 24 67 54 0 1 15 53 150 1336 639 281 264 129 206 98 47 632 1021 538 6.627078E-02
 6.553333E+02 50 10 461 451 15 24 24 62 56 2 1 28 59 152 1341 637 282 268 128 201 97 46 626 1012 539 6.627798E-02
 6.556667E+02 50 14 458 444 14 24 24 70 57 1 0 26 50 163 1339 649 275 267 127 198 95 50 618 1024 539 6.628560E-02
 6.560000E+02 50 9 457 448 12 24 24 66 54 2 0 27 53 170 1344 653 278 256 127 198 95 49 620 1027 527 6.629002E-02
 6.563333E+02 50 15 457 442 17 24 24 63 53 2 0 22 48 160 1355 649 279 251 128 193 92 53 617 1023 524 6.629590E-02
 6.566667E+02 50 12 454 442 17 24 24 61 55 1 0 23 54 156 1346 658 287 247 127 190 93 52 622 1027 519 6.630281E-02
 6.570000E+02 50 16 453 437 17 24 24 75 52 3 1 16 57 153 1357 655 284 243 123 194 93 51 622 1023 510 6.630948E-02
 6.573333E+02 49 11 454 443 18 24 24 63 55 2 1 25 48 154 1351 657 282 246 126 187 102 49 620 1019 523 6.631745E-02
 6.576667E+02 49 18 458 440 16 24 24 58 58 1 2 25 54 152 1336 671 285 248 126 184 100 50 619 1031 524 6.632241E-02
 6.580000E+02 49 14 461 447 15 24 24 63 58 1 1 20 63 156 1346 673 279 243 127 187 94 51 611 1038 515 6.632508E-02
 6.583333E+02 49 8 463 455 14 24 24 70 58 3 1 21 55 153 1322 686 278 257 124 189 91 53 611 1052 525 6.632928E-02
 6.586667E+02 49 11 461 450 16 23 23 72 58 1 0 24 53 159 1331 685 282 254 124 186 88 50 606 1045 516 6.633167E-02
 6.590000E+02 49 25 466 441 17 24 24 62 58 1 1 23 53 162 1325 690 277 257 121 193 84 53 607 1057 515 6.633623E-02
 6.593333E+02 49 11 465 454 14 24 24 61 60 1 2 22 48 164 1326 688 276 258 125 189 90 48 603 1050 521 6.633946E-02
 6.596667E+02 49 15 467 452 15 24 24 58 62 2 2 24 50 166 1323 692 301 243 130 173 87 51 612 1046 511 6.634483E-02
 6.600000E+02 49 15 466 451 10 24 24 73 61 0 3 31 49 164 1333 678 299 252 119 184 88 47 618 1028 506 6.634823E-02
 6.603333E+02 49 10 465 455 15 24 24 69 58 1 3 18 54 175 1323 683 310 258 112 176 94 44 624 1015 508 6.635059E-02
 6.606667E+02 49 12 464 452 20 24 24 67 55 2 2 23 51 172 1327 683 312 267 100 173 93 45 623 1001 505 6.635525E-02
 6.610000E+02 49 13 460 447 18 24 24 68 55 1 1 19 48 173 1349 665 298 263 104 178 101 42 619 989 510 6.635927E-02
 6.613333E+02 49 14 459 445 16 23 23 51 51 2 1 29 44 176 1353 651 291 261 117 186 103 38 618 992 519 6.636449E-02
 6.616667E+02 49 11 460 449 17 24 24 66 51 0 1 20 54 174 1366 649 289 248 128 181 96 43 609 1001 515 6.636726E-02
 6.620000E+02 49 16 459 443 17 23 23 79 54 2 1 21 50 180 1373 632 298 245 136 179 97 40 614 987 518 6.636969E-02
 6.623333E+02 49 13 463 450 16 24 24 67 52 1 0 23 54 179 1375 625 308 246 136 175 100 35 618 971 517 6.637456E-02
 6.626667E+02 49 19 463 444 17 23 23 66 51 0 0 15 54 184 1386 624 302 245 132 174 98 39 613 969 514 6.637597E-02
 6.630000E+02 49 17 458 441 13 24 24 66 56 0 1 21 48 185 1379 622 287 245 137 190 100 40 617 989 522 6.638003E-02
 6.633333E+02 49 13 458 445 17 24 24 69 64 1 1 21 56 180 1369 627 291 252 134 189 100 38 618 988 524 6.638324E-02
 6.636667E+02 49 14 459 445 15 24 24 59 63 2 1 26 52 179 1367 639 288 247 139 188 94 38 608 1004 518 6.638533E-02
 6.640000E+02 49 17 459 442 19 24 24 66 52 0 0 32 55 180 1361 658 285 239 136 192 93 36 606 1022 504 6.638909E-02
 6.643333E+02 49 20 455 435 18 24 24 66 51 0 1 19 49 180 1365 656 281 232 142 193 93 38 605 1029 505 6.639374E-02
 6.646667E+02 49 13 457 444 17 24 24 62 52 1 0 21 50 176 1354 661 270 239 145 200 90 41 601 1047 515 6.639671E-02
 6.650000E+02 49 17 457 440 11 24 24 64 56 0 0 23 48 177 1368 648 272 229 155 195 91 42 600 1040 517 6.640116E-02
 6.653333E+02 49 11 457 446 18 24 24 66 57 0 0 25 50 175 1365 648 268 231 158 195 95 40 598 1041 524 6.640518E-02
 6.656667E+02 49 16 458 442 19 24 24 69 53 1 0 28 48 179 1372 642 272 231 153 193 93 44 602 1032 521 6.640760E-02
 6.660000E+02 49 8 459 451 15 24 24 67 52 1 1 24 51 180 1357 656 273 237 144 194 93 46 606 1040 520 6.641178E-02
 6.663333E+02 49 17 458 441 16 24 24 65 51 1 1 23 52 179 1368 654 272 234 142 189 97 44 602 1029 517 6.641585E-02
 6.666667E+02 49 11 459 448 18 24 24 62 55 0 0 20 57 184 1359 668 260 234 140 197 98 44 599 1049 516 6.642233E-02
 6.670000E+02 49 21 461 440 16 24 24 68 57 0 0 21 49 182 1351 668 267 243 133 194 99 45 605 1040 520 6.642529E-02
 6.673333E+02 49 18 459 441 22 24 24 68 57 1 1 33 50 185 1333 671 274 246 135 194 99 48 615 1048 528 6.642902E-02
 6.676667E+02 49 12 460 448 17 24 24 56 55 1 0 24 50 185 1313 676 274 258 137 203 95 44 616 1060 534 6.643200E-02
 6.680000E+02 49 16 460 444 19 24 24 63 54 1 0 24 51 179 1329 669 284 249 133 192 98 46 620 1040 526 6.643668E-02
 6.683333E+02 49 16 464 448 17 24 24 63 60 2 0 25 55 180 1338 662 281 251 134 190 97 47 615 1033 529 6.644009E-02
 6.686667E+02 49 13 464 451 17 23 23 74 55 3 1 21 52 180 1339 665 272 259 123 196 97 49 614 1033 528 6.644419E-02
 6.690000E+02 49 19 466 447 15 24 24 61 56 1 1 27 53 185 1349 651 266 255 129 201 97 52 616 1033 533 6.644860E-02
 6.693333E+02 49 17 470 453 13 24 24 63 55 4 1 31 51 181 1322 655 278 258 135 198 99 55 630 1043 547 6.645238E-02
